Unnamed: 0,id_left,brand_left,title_left,description_left,price_left,priceCurrency_left,cluster_id_left,id_right,brand_right,title_right,description_right,price_right,priceCurrency_right,cluster_id_right,pair_id,label,is_hard_negative,prompt_1_gpt-3.5-turbo_temp-0,prompt_2_gpt-3.5-turbo_temp-0,prompt_3_gpt-3.5-turbo_temp-0,prompt0_en_baseline,prompt0_en_baseline_temp_0_gpt3.5_nobrand,prompt0_en_baseline_temp_0_gpt3.5,prompt1_en_short_temp_0_gpt3.5,prompt1_en_short_temp_0_gpt-4-0613,prompt0_en_baseline_temp_0_gpt3.5-0301,prompt1_en_short_mustafa_temp_0_gpt3.5-0301,prompt_basic_sequential_cot_temp_0_gpt3.5-0301,prompt1_cot_manual_temp_0_gpt3.5-0301,prompt_basic_sequential_cot_temp_0_gpt3.5-0301.1,match_prompt_manual_fewshot_1_eval3_temp_0_gpt3.5-0301,match_prompt_manual_fewshot_1_eval2_temp_0_gpt3.5-0301,match_prompt_manual_fewshot_1_eval4_temp_0_gpt3.5-0301,match_prompt_auto_fewshot_1_eval2_temp_0_gpt3.5-0301,match_prompt_auto_fewshot_1_no_conclusion_eval2_temp_0_gpt3.5-0301,match_prompt_autogpt4_fewshot_2_eval2_temp_0_gpt3.5-0301,match_prompt_autogpt4_fewshot_1_eval2_temp_0_gpt-4-0613,prompt1_en_short_temp_0_gpt-3.5-turbo-instruct,prompt1_en_short_temp_0_gpt3.5-0301_v2,match_prompt_manual_fewshot_2_eval2_temp_0_gpt3.5_0301,match_prompt_autogpt3_fewshot_2_eval2_temp_0_gpt3.5_0301,match_prompt_auto_fewshot_1_eval5_temp_0_gpt3.5_0301,prompt_1_zero_shot_CoT_eval2_temp_0_gpt3.5_0301,match_prompt_autogpt4_fewshot_2_eval2_temp_0_gpt3.5-0301_v2,match_prompt_basic_zeroshot_2_eval2_temp_0_gpt3.5-0301,match_prompt_manual_fewshot_1_eval2_temp_0_gpt3.5-0301_v2,prompt1_en_short_temp_0_gpt3.5-0301_with_brand,pprompt1_instruct_temp_0_gpt-3.5-turbo-instruct,prompt1_en_short_instruct_temp_0_gpt-3.5-turbo-instruct_v2,match_prompt_basic_zeroshot_1_eval2_temp_0_gpt3.5-0301_v2
46,47431263,,Traveler's Notebook Starter Kit (Passport Size) - Blue,"Travel with Traveler's Notebook, you can jot down your precious memories along your journey. Easy to hold in your hand, it's the perfect size to bring along for you to write thoughts and observations from your trips. You can carry maps, tickets, and other travel essentials in the notebook.Package content Leather Cover / H134 × W98 × D10mm MADE IN THAILAND Notebook / H124 × W89 × D4mm, Blank, 64 pages, MD Paper (stitch bound) MADE IN JAPAN Cotton Bag / H165 × W120mm Spare Rubber Band / Mustard",49.90,SGD,4695729,10076533,,Full Frame E-Mount 24mm F1.4 G-Master Lens,"Unsparing application of leading-edge technology achieves refined G Master performance with consistently high resolution and soft, natural bokeh even at the widest F1.4 aperture setting.",2248.0,AUD,44290,47431263#10076533,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,False,False,False
47,74588497,Hikvision,Hikvision DS-2DE5225IW-AE 2MP PTZ Hi-PoE,"- Hikvision DS-2DE5225IW-AE- PTZ- 25 × optical zoom- 2 Megapixels (Full HD)- Resolution: 1920 x 1080 @ 30fps- Lens: 4.8 mm to 120 mm- Viewing angle (horizontal): 57.6 ° to 2.5 °- Compression: H.265 + / H.265 / H.264 + / H.264- Image sensor: 1 / 2.8 \""progressive scan CMOS- WDR (120dB)- IR night vision range: 150 m- Supports micro SD / SDHC / SDXC with ANR, up to 256 GB- IP66- Operating conditions: -30 ° C to 65 ° C- Power supply: 24 VAC and Hi-PoE- Power Consumption: Max .: 30 W (Max 10 W for IR)- Size: Φ 208 mm × 345 mm- Weight: 3.3 kgProduct Specifications",4149,DKK,2694265,64534005,,"Hikvision 4 Port Unmanaged PoE Switch,1*100M Uplink [DS-3E0105P-E]",Key FeaturesLayer 2 unmanaged PoE switch4x 10/100Mbps Ethernet ports1x 100Mbps uplinkIEEE 802.3af or 802.3at PoE standard802.3af or 802.3at,97.520001,AUD,877694,74588497#64534005,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,False,False,False
48,77546325,,Western Digital Blue SN550 M.2-2280 1TB,Huge 1TB storage capacity and super Rapid 2400Mbps read speed and amazingly Rapid 1950Mbps write speed.,1.0291E2,GBP,156996,7666864,Shimano,Shimano Shimano PD-R550 SPD-SL Pedal,"Extra-wide platforms expand the contact surface between cleats and pedals, for efficient power transfer and a solid feeling when you stand on them. Whatever your road-riding level, these are good things.",129.99,CAD,1385673,77546325#7666864,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,False,False,False
49,32441739,,Western Digital WD Blue SN550 1TB NVMe SSD,,189.00,AUD,156996,64617461,,Brother Multif. Laser Mfc-L2710Dw B/N A4 30 Ppm Fronte/Retro Adf 50Ff Usb/Ethernet/Wireless Stampante Scanner Copiatrice Fax,,179.68,,764656,32441739#64617461,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,False,False,False
50,89792967,,"Jabra Biz 2400 II Mono 3-1, NC, 82 mic, Wideband, QD",,12990,PHP,5673093,30633820,Jabra,Jabra BIZ 2400 II binaural NC (FreeSpin),,144.90,EUR,472648,89792967#30633820,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,False,False,False
51,89792967,,"Jabra Biz 2400 II Mono 3-1, NC, 82 mic, Wideband, QD",,12990,PHP,5673093,19657799,Jabra GN,"Jabra Biz 2300 Mono, USB",Mono earpiece — lets you keep in touch with your surroundings while you're on the line.Noise-ca...,140.0,USD,359727,89792967#19657799,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,False,False,False
52,85527916,,"SanDisk SSD PLUS 480 GB Sata III 2.5 Inch Internal SSD, Up to 535 MB/s","DURABLE DESIGN: SanDisk Solid State Drives have a durable solid design which is engineered to resist vibration and shock, helping to keep your data safe over time.ULTRA FAST: This solid state drive performs up to 20x faster than a typical hard disk drive, with sequential read speeds of up to 535MB/s. You will appreciate an overall better computer experience!IDEAL FOR TYPICAL PC WORKLOADS: Delivering SLC caching which boosts burst write performance, the SanDisk SSD is ideal for typical PC workloads such as web browsing, email & audio/video entertainment.EASY TO SET UP: The SanDisk SSD Plus comes with easy, step-by-step instructions regarding how to set up your new drive. It also comes with a cloning software.ABOUT SANDISK: One of the largest manufacturers of flash memory products, the Californian company has been at the forefront of flash technologies for over 30 years.",7.5E1,GBP,1037877,3664323,TpLink,Tp-Link Wireless N USB Adapter 300Mbps,,4190,,1164344,85527916#3664323,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,False,False,False
53,59324937,,Fujifilm Instax Square Film Twin Pack 20 Shots,The Fujifilm Instax Film Square Twin Pack 20 Shots is designed for the Fujifilm Instax Square SQ6 instant camera. The film boasts the same professional high quality found in all Instax,,,300521,62248973,Instax,Instax Fujifilm | Instax SQUARE Instant Film - Black Border (10 Exposures),,14.99,CAD,1118780,59324937#62248973,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,,False,False,False
54,47784049,Maxxis,"Maxxis Minion DHR II 29\"" DD/3C/TR",Minion DHR II 29 x 2.35 tubeless ready tyre with Double down casing and 3C Maxx Terra.For our full range of Bike Accessories visit Evans Cycles,£69.99,GBP,1084991,82803590,,"Maxxis Minion DHR II 29"" x 2.4"" 60TPI Tire - 3C MG DH",With side knobs borrowed from the legendary Minion DHF but widened to provide more support the DHR II corners like no other. The center tread features ramped leading edges to improve acceleration and sipes to create a smooth transition when leaning the bike. Paddle-like knobs on the center tread dig...,81.00,USD,319607,47784049#82803590,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,,False,False,False,False,,False,False,False
55,41112890,Fujifilm,Fujifilm FUJINON XF56mm F1.2 R APD,,1279.01,EUR,32010,54954273,Fujifilm,Fujifilm Instax Square Film for SQ10 Hybrid Cameras 20 Shot Pack,"EXTRA VALUE 2x 10 Shot Packs (giving you 20 shots in total). FRESH UK STOCKS AND LONG DATED. Fujifilm Instax \""SQUARE\"" film is for use in only square format instant print cameras such as the new SQ10, SQ6 cameras...Note: Not for use in Fuji Instax \""Mini\"" Cameras. This film offers stunning instant and colourful pictures that you can fit into a purse, wallet or photo frame.Fuji Instax film ensures sharp, clear reproduction, vivid colours and natural skin tones. Frame design white. Overall Film/paper size is W86 x H72mm and the actual picture size is W62 x H62mm. Number of prints 10 per packBring the instant fun of 'real' photos into your life. Instant photography is amazing and has a quality all of its own - VERY popular and trendy at this time!7dayshop stock a competitive range of products : photo, computer, memory, inkjet, audio, video, battery, gifts ideas, gadgets and much more.",,,1457721,41112890#54954273,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,False,False,False
56,14721278,,Cle Usb Wifi Tp-Link N300 Tl-Wn821n,Cle Usb Wifi Tp-Link N300 Tl-Wn821n,د.ج.‏1٬750,DZD,1164344,98430609,,ADATT. WIFI TP-LINK AC600 NANO WRLS USB,,24,EUR,373003,14721278#98430609,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,False,False,False
57,2251660,Traveler's Company,Traveler's Company 014. CRAFT PAPER (64PG) MIDORI TRAVELER'S NOTEBOOK,,4.50,GBP,1857459,62242632,Epson,Epson Blekk Svart T7031 L - WP4000/4500,,445,NOK,2922868,2251660#62242632,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,False,False,False
58,89829635,WESTERN DIGITAL,WD 250GB Blue Series m.2 SSD WDS250G2B0B,HDSSD00250WDC003,456.66,TRY,3065693,67524720,,"SSD WD Blue, Western Digital / 1 TB","Ready for your high performance computing needs, a WD Blue™ 3D NAND SATA SSD offers high capacity, enhanced reliability, and blazing speed.",1.0599E2,EUR,549556,89829635#67524720,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,False,False,False
59,3664323,TpLink,Tp-Link Wireless N USB Adapter 300Mbps,,4190,,1164344,32441739,,Western Digital WD Blue SN550 1TB NVMe SSD,,189.00,AUD,156996,3664323#32441739,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,False,False,False
60,30889226,,TP-Link EAP225-Outdoor Wireless AP,"AC1200 Weatherproof IP55, PoE adapter included, Long Range",949.00,NOK,6665678,35860022,TP-LINK,TP-Link Archer-T9UH AC1900 USB 3.0 Adaptr,ArabirimUSBVeri Hz1300 MbpsVeri Hz600 Mbpsalma Frekans2.4 GHzalma Frekans5 GHzGaranti Sresi24 Ay,518.57,TRY,1155981,30889226#35860022,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,False,False,False
61,5489545,,Fujifilm Instax Square Instant Film - 10 Exposures,"INSTAX Square Instant Film contains 10 sheets of instant color film that is compatible for use with INSTAX SQUARE cameras. This film features vivid color reproduction with natural skin tones, and its refined grain structure provides high image sharpness and clarity. Each 3.4 x 2.8\"" sheet of film produces a square 2.4 x 2.4\"" glossy image area that is surrounded by a simple white border.",1.699E1,USD,1457721,59324937,,Fujifilm Instax Square Film Twin Pack 20 Shots,The Fujifilm Instax Film Square Twin Pack 20 Shots is designed for the Fujifilm Instax Square SQ6 instant camera. The film boasts the same professional high quality found in all Instax,,,300521,5489545#59324937,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,,True,False,False,False,,True,False,False
62,27154112,,TP-LINK ARCHER C60 IEEE 802.11AC ETHERNET WIRELESS ROUTER - 2.40 GHZ ISM BAND - 5 GHZ UNII BAND(5 X EXTERNAL) - 168.75 MB/S WIRELESS SPEED - 4 X NETWORK PORT - 1 X BROADBAND PORT - FAST ETHERNET - VPN SUPPORTED - DESKTOP,TP-LINK ARCHER C60 IEEE 802.11AC ETHERNET WIRELESS ROUTER - 2.40 GHZ ISM BAND - 5 GHZ UNII BAND(5 X EXTERNAL) - 168.75 MB/S WIRELESS SPEED - 4 X NETWORK PORT - 1 X BROADBAND PORT - FAST ETHERNET - VPN SUPPORTED - DESKTOP,$59.99,CAD,1340990,51737276,,ADATTATORE USB2.0 WIRELESS N 150M LAN 802.11BGN 1T1R 2.4GHZ-NANO SIZE-PROVIDE USB2.0 INTERF.-WPS-SUPP. XP/VISTA/7,,8.11,EUR,97189,27154112#51737276,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,False,False,False
63,54979311,,TP-Link TL-WN781ND Netcard PCI-eX Wireless 150 mb,,,,466493,54181907,,"KINGSTON - CanvSelect Plus 32GB SDHC, 100R","KINGSTON CanvSelect Plus 32GB SDHC, 100R (SDS2/32GB) - Minnestørrelse: 32GB - Type: SDHC",84.00,NOK,1980656,54979311#54181907,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,False,False,False
64,10718715,,1 Fujifilm Instax Square Film Black Frame,,3800,HUF,1118780,36646010,TAG Heuer,TAG Heuer Aquaracer Quartz Steel 40.5mm Watch,,,,1592417,10718715#36646010,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,False,False,False
65,2251660,Traveler's Company,Traveler's Company 014. CRAFT PAPER (64PG) MIDORI TRAVELER'S NOTEBOOK,,4.50,GBP,1857459,83472763,,Traveler's Refills: MD Paper - 002 / grid,"These notebooks aremade in Japan, where there is a rich tradition of elevating basic craft to perfected art form. MD Paper is no exception,meticulously engineered for the finest writing experience. There is no detail overlooked: the paper is made from hardwood, which allows a softer finish than pulp from coniferous trees; the water is adjusted for viscosityand pH as it changes through the seasons; the signature warm color is added to be gentle on the eyes; each batch is rigorously tested, and if anyflaws are found, the whole lot is returned to pulp. This exacting process creates an incredibly consistent product that is pure delight to write on.001: 6.5mm spaced lines002: 5mm grid003: blank025:﻿cream - blank026:5x5mm dot grid64 pages, saddle stitchedShop the whole Traveler's Notebook collection here.photos via Traveler's Company Japan",6.0E0,USD,2662935,2251660#83472763,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,False,False,False,True,,False,False,False
66,64446755,Brother,"TN-200 sort lasertoner, original Brother TN200 (2200 sider)","Ny original Brother sort tonerpatron til Brother HL-720,Brother HL-730,Brother HL-760 ,Brother Fax-8000,Brother P8250,Brother MFC-9050,Brother MFC-9060,Brother MFC-9500.",339.00,DKK,5223239,23958745,,012 Traveler's Notebook Regular- Refill - Sketch Notebook,"TheTRAVELER'S Notebook SketchRefillallows you to bring your sketching wherever you go. Each sketchbook refill has 48 stitch-bound pages of perforated paper, with a more substantial thickness that is suitable for fountain pen ink or light water media. The refill fits perfectly inside the regular sized TRAVELER'S Notebook.Features:48 perforated pagesFountain pen friendlyThicker sheetsCream colored textured coverMade for Regular Sized TRAVELER'S NotebookSee How to JoinSeveral Refills Into aTraveler'sNotebook",8.0,USD,4249975,64446755#23958745,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,False,False,False
67,39548784,,TRAVELER'S COMPANY Notebook - Blue,"TRAVELER’S notebook Blue was released as a limited edition in 2015 and the blue color was well-received as a refreshing, new tone of TRAVELER’S notebook. Even after the conclusion of sale, so many requests were received for re-launch of blue during TRAVELER’S COMPANY events and at TRAVELER’S FACTORY. Meanwhile, TRC saw that the blue edition is sold at a very high price via internet auction, and even imitated in counterfeit goods, and so we decided to add blue as a classic color.TRAVELER’S notebook is carefully made by fine quality leather and paper. So, it’s not cheap but it’s also not designed for luxury.TRAVELER'S COMPANY wants it to be a tool for people to carry around in everyday life. Through continuous usage the leather will change its texture while everyday memories are engraved. It will become an irreplaceable tool for the user, an object with priceless value to its owner. We hope that TRAVELER’S notebook Blue will also become a tool for people to live every day as if it were a journey.Like TRAVELER’S notebook Blue Edition, it is based on the image of a blue sky just before dawn. The color and texture of the leather has been readjusted. In addition to the Regular Size, TRAVELER’S notebook Passport Size is also available. Pen HolderBlue can be coupled with the notebook.Regular size is approx. 9"" x 5.75""Passport size is approx. 6"" x 4.5""",50.2,USD,4695729,2251660,Traveler's Company,Traveler's Company 014. CRAFT PAPER (64PG) MIDORI TRAVELER'S NOTEBOOK,,4.50,GBP,1857459,39548784#2251660,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,False,False,False
68,51737276,,ADATTATORE USB2.0 WIRELESS N 150M LAN 802.11BGN 1T1R 2.4GHZ-NANO SIZE-PROVIDE USB2.0 INTERF.-WPS-SUPP. XP/VISTA/7,,8.11,EUR,97189,13091749,Apple,Apple Inst. Lightning to VGA Adapter,,49.00,USD,425098,51737276#13091749,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,False,False,False
69,89870754,TP-LINK,TP-LINK TL-WR841N 300Mbps Wireless N Router (BAZAR),,303,CZK,328173,34393388,,Adattatore USB Wireless TP-Link TL-WN725N 150Mbps 2.4GHz,,6,EUR,97189,89870754#34393388,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,False,False,False
70,68830291,SanDisk,SanDisk Extreme PRO 300MBs UHSII Class 10 U3 SDHC Card 32GB,"SanDisk Extreme PRO 300MBs UHS-II Class 10 U3 SDHC Card - 32GB has speeds of up to 300 MB/s, and write speeds of up to 260 MB/s",66.89,GBP,580471,35469349,WD,WD Blue 3D - 2048 GB - M.2 - 560 MB/s - 6 Gbit/s WDS200T2B0B,"WD Blue 3D - 2048 GB - M.2 - 560 MB/s - 6 Gbit/s TB - M.2 - SATA 6Gb/s - 560/530 MB/s Western Digital Blue 3D. SSD capacity: 2048 GB, SSD form factor: M.2, Read speed: 560 MB/s, Write speed: 530 MB/s, Data transfer rate: 6 Gbit/s, Component for: PC/notebook WDS200T2B0B A NEW DIMENSION OF STORAGEReady for your high performance computing needs, a WD Blue™ 3D NAND SATA SSD offers high capacity, enhanced reliability, and blazing speed.High capacity with enhanced reliabilityA WD Blue 3D NAND SATA SSD uses 3D NAND technology not only for higher capacities (up to 2TB1) than the previous generation WD Blue SSDs, but also to help reduce cell-to-cell interference for enhanced reliability.Enhanced power efficiencyOffering improved endurance, a WD Blue 3D NAND SATA SSD features an active power draw up to 25% lower2 than previous generations of WD Blue SSDs. And with less power used, you’re able to work longer before recharging your laptop.Superior performance for high-end computingFor high-end computing applications like gaming, HD media playback, or creative software, look to WD Blue 3D NAND SATA SSDs. 3D NAND technology helps enable sequential read speeds up to 560MB/s and sequential write speeds up to 530MB/s for fast system boot-ups, quick application responses, and rapid transfer speeds3.",101419,,761924,68830291#35469349,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,False,False,False
71,52586114,,"Western Digital Blue PC 2.5\"" 250 GB Serial ATA III","250 GB, 2.5\"", SATA 6Gb/s, 540/500 MB/s",62.436001,EUR,483248,22188473,,Kingston Technology A400 SSD 240GB Serial ATA III,"Kingston Technology A400 SSD 240GB, 240 GB, Serial ATA III, 500 MB/s, 350 MB/s, PC/PC portatile, 6 Gbit/s","37,92 €",EUR,335396,52586114#22188473,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,False,False,False
72,51411003,,CORSAIR Desktop Ram Vengeance RGB Series - 16GB (8GBx2) DDR4 3000MHz RAM (CMW16GX4M2C3000C15W),"CORSAIR Desktop Ram Vengeance RGB Series - 16GB (8GBx2) DDR4 3000MHz RAM (CMW16GX4M2C3000C15W)FEATURESStunning RGB. Striking Speed.Whether you are upgrading a system, building an ultra fast gaming rig, or attempting to break overclocking world records, CORSAIR memory will exceed your expectations. Welcome VENGEANCE RGB to the family.Simply BeautifulCORSAIR VENGEANCE RGB Series DDR4 was designed using a patent pending technology to enable stunning RGB lighting effects without having to use wires, for a clean and simple integration into your system. Use CORSAIR LINK to easily program lighting effects, monitor memory temperature, timings and frequency as well as coordinate with other CORSAIR products.Vibrant RGB LightingA broad range of lighting configurations to complement the style of your systemPowered by SoftwareCORSAIR LINK enables fully programmable lighting effects, memory monitoring, and additional integration with other CORSAIR productsWire-freePatent pending technology allows for a clean, seamless integration without additional wires, control everything through the standard DDR4 memory socketBold-looking Heat SpreadersImproves thermal conductivity and appearanceMaximum Bandwidth and Tight Response TimeOptimized on the latest Intel® 100/200 series motherboardsSupports XMP 2.0Automatically selects the maximum reliable overclocking settings for the best possible performance and stabilityOverclocking ReadyEach module is built using a ten-layer high performance PCB for better signaling, and carefully screened ICs for superior overclocking and reliability on latest Intel® 100/200 series motherboards. Preconfigured XMP 2.0 profiles allow for automatic, reliable overclocking.Overclocking ReadyEach module is built using a ten-layer high performance PCB for better signaling, and carefully screened ICs for superior overclocking and reliability on latest Intel® 100/200 series motherboards. Preconfigured XMP 2.0 profiles allow for automatic, reliable overclocking.Package contents2 x 8GB memory modulesCompatibilityIntel® 100/200 Series motherboardsTechnical Specifications Density: 16GB (2 x 8GB) Speed: 3000MHz Tested Latency: 16-18-18-36 Voltage: 1.35V Format: Unbuffered DIMM Pin Out: 288 Pin Intel XMP 2.0 Heatspreader: Anodized AluminumPRODUCT SPECIFICATIONSFan IncludedNoHeat SpreaderAnodized AluminumMemory ConfigurationDual / Quad ChannelMemory SeriesVengeance RGBModelCMW16GX4M2C3000C15WMemory TypeDDR4Package Memory FormatDIMMPackage Memory Pin288Performance ProfileXMP 2.0ColorWhiteLED LightingRGBMemory Size16GB Kit (2 x 8GB)SPD Latency15-15-15-36SPD Speed2133MHzSPD Voltage1.2VSpeed RatingPC4-24000 (3000MHz)Tested Latency16-18-18-36Tested Speed3000MHzTested Voltage1.35VWARRANTY10 YEARS",8000.00,INR,1857840,66355149,,002 TN Regular Refill Grid Notebook Basic Item TRC,Traveler's company,4.5,EUR,2662935,51411003#66355149,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,False,False,False
73,34393456,,TP-link range extender 300mbps wi-fi TL-WA850RE,TP-link range extender 300mbps wi-fi TL-WA850RE,129.000001,DKK,2080178,14721278,,Cle Usb Wifi Tp-Link N300 Tl-Wn821n,Cle Usb Wifi Tp-Link N300 Tl-Wn821n,د.ج.‏1٬750,DZD,1164344,34393456#14721278,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,False,False,False
74,65569829,,MINION DHR II 29 X 2.30 3C TERRA TR DD FOLD,"Refined and redesigned; ready to shred any lineRamped and siped tread to roll fast and track straight under brakingSingle-ply, DoubleDown, and DH casings available3C MaxxTerra, 3C MaxxGrip, and Super Tacky available on select modelsWide trail (WT) casing specs are optimized for 30-35mm inner width rimsWith side knobs borrowed from the legendary Minion DHF, but widened to provide more support, the DHR II corners like no other. The center tread features ramped leading edges to improve acceleration and sipes to create a smooth transition when leaning the bike. Paddle-like knobs on the center tread dig in under hard braking and help keep the bike under control. Pair it with a Minion DHF up front for the ultimate aggressive trail riding tire combo! The Minion DHF is available in trail, enduro, and downhill specs.",1.0999E2,AUD,1084991,68658257,,"Maxxis High Roller II Tire - 29 x 2.5, Tubeless, Folding, Black, 3C Maxx Terra, DD, Wide Trail",,81.00,USD,1702430,65569829#68658257,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,False,False,True,False,,False,True,True,True,,False,False,False
75,94788371,,Instax Mini Rainbow Film 10 Pack,Brighten the place up with this pack of rainbow coloured film! Top tip: one of these would look fab in our Instax Mini Acrylic Photo Block!Includes pack of 10 shots,14.99,GBP,1374090,77590975,,Jabra Biz 2300 USB UC Duo Binaural Headset2399-823-109,"****CONTACT US FOR SPECIAL PRICING 0FFERS****Provide your contact center agents with a lightweight, durable headset that delivers HD voice/wideband speaker performance and noise cancellation with the BIZ 2300 Microsoft Lync Duo Headset from Jabra. Worn over one's head, this headset is Microsoft Lync compatible and features dual stereo speakers. Additionally, the HD voice/wideband frequency response helps enable realistic reproduction of human voices on optimized digital telephony lines. The Jabra 2300 also features a noise-canceling microphone with standard vocal sensitivity, a built-in control unit, a swiveling, flexible boom arm for adjusting the position of the microphone, and foam earpiece cushions.Connect via computer's USB portBinaural earpiece — stereo sound through two speakersNoise-cancelling microphoneWindows and Mac OS compatibleTough Kevlar reinforced cableWideband Audio - High-definition sound with HD Voice allowing crystal clear communication.Mute button gives you the option to mute/unmute the microphone directly on the deviceDigital Signal Processing (DSP) is a technology that digitally optimizes your voice and music and suppresses echoesSpeakers with a hi-fi frequency sound produce a sound range well suited for realistic music sound reproductionLarge foam ear cushionsUnbreakable FreeSpin Boom Arm - Flexible 360° swiveling arm.Air Shock microphone - Microphones placed too close to the mouth picks up respiratory noise. The Jabra BIZ 2300 microphone is designed aerodynamically, with many small perforations and includes a foam lining that reduces the penetration of air shocks to the microphone.Optimized for Speech AnalyticsJabra PC Suite software - Control Center enables you to manage all of your devices directly from Jabra PC Suite, enabling greater control and mass deploymentStraight corded USB headset, no quick disconnect on cordFor use on Computers via the USB port",109.98,USD,1086172,94788371#77590975,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,False,False,False
76,90183159,,"Seagate 2TB FireCuda 3.5"" SATA 6Gb/s SSHD","Seagate 2TB FireCuda 3.5"" SATA 6Gb/s SSHD",89.54,GBP,665327,37008321,Western Digital,WD Blue 3D NAND 250GB Internal SSD - SATA III 6Gb/s M.2 2280 Solid State Drive - WDS250G2B0B,WD Blue 3D NAND 250GB Internal SSD - SATA III 6Gb/s M.2 2280 Solid State Drive - WDS250G2B0B,59.99,CAD,3065693,90183159#37008321,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,,False,False,False,False,,False,False,False
77,89091073,https://www.leadersystems.com.au/Images/NWTL-ARCHERT9UH.jpg,TP-Link Archer T9UH AC1900 High Gain Wireless Dual Band USB Network Adapter 1900Mbps (600Mpbs @ 2.4GHz & 1300Mbps @ 5GHz) USB3.0 Omni Directional Ant.,TP-Link Archer T9UH AC1900 High Gain Wireless Dual Band USB Network Adapter 1900Mbps (600Mpbs @ 2...,94.0,AUD,1155981,3664323,TpLink,Tp-Link Wireless N USB Adapter 300Mbps,,4190,,1164344,89091073#3664323,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,False,False,False
