"id1"	"id2"
10246	23809
10246	23842
10246	23846
10246	23847
10246	23856
10246	23925
10246	23936
10246	23941
10246	23974
10246	23998
10246	24007
10246	24008
10246	24019
10246	24056
10246	24077
10246	24101
10246	24108
10246	24131
10246	24144
10246	24168
10246	24172
10246	24237
10246	24258
10246	24274
10246	24276
10254	23172
10254	23840
10254	24075
10260	23718
10261	23718
10263	23718
10265	22137
10265	22712
10267	23507
10269	22712
10269	23507
10271	22261
10271	22389
10271	22463
10271	22900
10271	22939
10271	23396
10271	23555
10271	23622
10271	23833
10271	23886
10271	24269
10272	22279
10272	22524
10272	22525
10272	22526
10272	22638
10272	22639
10272	23157
10272	23281
10272	23353
10272	23521
10272	23571
10272	23602
10272	23636
10272	23711
10272	23860
10272	24024
10273	22735
10273	22810
10274	22810
10276	22371
10276	22421
10276	22491
10276	22842
10276	22879
10276	22884
10276	22999
10276	23041
10276	23107
10276	23141
10276	23243
10276	23394
10276	23441
10276	23549
10276	23812
10276	23899
10276	23916
10276	24132
10276	24222
10276	24239
10278	22371
10278	22421
10278	22491
10278	22555
10278	22879
10278	22884
10278	22999
10278	23107
10278	23141
10278	23243
10278	23319
10278	23394
10278	23441
10278	23518
10278	23899
10278	23916
10278	24132
10278	24222
10278	24239
10280	22421
10280	22491
10280	22842
10280	22879
10280	22884
10280	22999
10280	23041
10280	23107
10280	23141
10280	23243
10280	23319
10280	23394
10280	23441
10280	23518
10280	23549
10280	23812
10280	23899
10280	23916
10280	24222
10280	24239
10281	22421
10281	22491
10281	22555
10281	22879
10281	22884
10281	22999
10281	23041
10281	23107
10281	23141
10281	23319
10281	23394
10281	23518
10281	23549
10281	23812
10281	23916
10281	24132
10281	24222
10281	24239
10283	22555
10283	22879
10283	22999
10283	23041
10283	23107
10283	23141
10283	23319
10283	23394
10283	23441
10283	23518
10283	23549
10283	23812
10283	23916
10283	24239
10285	22371
10285	22491
10285	22842
10285	22879
10285	22884
10285	22999
10285	23041
10285	23107
10285	23141
10285	23243
10285	23319
10285	23394
10285	23441
10285	23518
10285	23549
10285	23812
10285	23899
10285	23916
10285	24132
10285	24222
10287	22371
10287	22421
10287	22491
10287	22555
10287	22842
10287	22879
10287	22884
10287	22999
10287	23041
10287	23107
10287	23141
10287	23243
10287	23394
10287	23441
10287	23518
10287	23549
10287	23812
10287	23899
10287	24132
10287	24222
10287	24239
10289	22421
10289	22491
10289	22555
10289	22842
10289	22879
10289	22884
10289	23107
10289	23141
10289	23243
10289	23394
10289	23441
10289	23518
10289	23549
10289	23812
10289	23899
10289	24132
10289	24222
10291	22366
10302	22163
10302	23961
10302	23996
10306	22282
10306	22286
10306	22345
10306	22346
10306	22347
10306	22419
10306	22449
10306	22452
10306	22470
10306	22594
10306	22774
10306	22815
10306	22858
10306	22926
10306	22959
10306	23064
10306	23065
10306	23066
10306	23249
10306	23363
10306	23368
10306	23461
10306	23495
10306	23497
10306	23532
10306	23578
10306	23673
10306	23960
10308	22282
10308	22310
10308	22345
10308	22346
10308	22419
10308	22429
10308	22449
10308	22452
10308	22730
10308	22774
10308	22815
10308	22858
10308	22926
10308	22959
10308	23064
10308	23065
10308	23066
10308	23188
10308	23363
10308	23368
10308	23461
10308	23497
10308	23532
10308	23578
10308	23673
10308	23960
10308	23997
10310	22282
10310	22286
10310	22419
10310	22429
10310	22449
10310	22452
10310	22594
10310	22730
10310	22774
10310	22815
10310	22858
10310	22926
10310	22959
10310	23064
10310	23065
10310	23066
10310	23249
10310	23363
10310	23368
10310	23369
10310	23461
10310	23497
10310	23532
10310	23578
10310	23673
10310	23960
10310	23997
10311	22282
10311	22286
10311	22419
10311	22429
10311	22449
10311	22452
10311	22594
10311	22730
10311	22774
10311	22815
10311	22858
10311	22926
10311	22959
10311	23064
10311	23066
10311	23188
10311	23249
10311	23363
10311	23368
10311	23369
10311	23461
10311	23495
10311	23497
10311	23532
10311	23578
10311	23673
10311	23960
10311	23997
10313	22282
10313	22286
10313	22419
10313	22429
10313	22452
10313	22470
10313	22774
10313	22858
10313	22959
10313	23064
10313	23065
10313	23066
10313	23249
10313	23363
10313	23368
10313	23369
10313	23461
10313	23495
10313	23532
10313	23578
10313	23673
10313	23960
10313	23997
10320	22282
10320	22286
10320	22419
10320	22429
10320	22452
10320	22470
10320	22594
10320	22730
10320	22815
10320	22858
10320	22926
10320	22959
10320	23064
10320	23188
10320	23249
10320	23363
10320	23368
10320	23369
10320	23461
10320	23495
10320	23497
10320	23532
10320	23578
10320	23673
10320	23960
10320	23997
10322	22282
10322	22286
10322	22419
10322	22429
10322	22449
10322	22452
10322	22470
10322	22730
10322	22774
10322	22815
10322	22858
10322	23064
10322	23066
10322	23188
10322	23368
10322	23461
10322	23495
10322	23532
10322	23578
10322	23673
10322	23960
10322	23997
10324	22354
10327	22770
10327	23052
10327	23703
10327	24181
10330	22277
10330	22381
10330	22873
10330	23543
10330	23825
10332	22298
10332	22344
10332	22373
10332	22717
10332	22791
10332	22908
10332	23245
10333	22689
10333	22891
10333	24182
10335	23240
10335	23284
10335	24226
10336	22512
10336	23524
10336	24565
10337	23049
10337	24000
10337	24193
10338	22459
10338	22532
10338	22643
10338	22742
10338	22895
10338	23025
10338	23034
10338	23638
10338	24049
10338	24091
10339	23643
10340	22459
10340	22643
10340	22895
10340	23034
10340	23638
10340	24049
10342	23049
10342	23554
10342	24000
10342	24193
10343	22459
10343	22532
10343	22643
10343	23025
10343	23034
10343	23638
10343	24049
10344	22459
10344	22532
10344	22643
10344	22895
10344	23025
10344	23034
10344	24049
10344	24091
10347	22434
10347	22784
10347	23006
10347	23250
10347	23478
10347	23609
10347	23907
10347	24036
10349	22243
10351	22834
10351	22880
10351	23444
10352	22207
10352	22507
10352	23730
10352	23929
10353	22420
10353	22507
10353	23506
10353	23730
10353	23929
10355	22507
10355	23730
10355	23929
10357	22420
10357	22507
10357	23506
10357	23730
10357	23929
10361	22420
10361	22507
10361	23506
10361	23730
10361	23929
10362	22420
10362	22507
10362	23506
10364	23268
10364	23633
10365	22942
10365	23618
10365	23887
10366	22508
10366	22942
10366	23618
10366	23887
10366	23947
10366	23981
10368	24360
10369	22739
10369	23103
10369	23490
10369	24124
10376	22256
10376	22832
10376	23075
10377	22713
10377	22828
10377	22832
10377	23075
10378	23036
10379	23036
10385	22871
10386	23012
10386	23380
10387	22535
10387	22886
10388	22686
10388	22843
10388	22844
10388	22887
10389	22535
10389	23287
10389	23517
10390	22535
10390	22886
10390	23287
10390	23517
10392	23344
10392	23624
10392	23815
10392	23827
10392	23897
10392	24010
10393	22739
10393	23103
10393	23490
10393	23720
10393	24124
10398	22843
10398	22887
10398	22921
10398	23999
10399	22686
10399	22843
10399	22844
10399	22887
10399	22921
10399	23999
10401	23584
10401	23918
10401	24175
10402	22393
10402	22941
10402	23382
10402	23383
10402	23824
10402	23940
10405	22570
10405	23048
10405	23178
10405	23493
10405	23529
10405	23891
10405	24019
10407	22624
10407	22984
10407	23384
10407	23691
10407	24084
10407	24209
10408	22405
10408	22435
10408	22878
10408	22978
10408	23078
10408	23130
10408	23454
10408	23588
10408	23652
10408	23694
10408	23758
10408	23803
10408	23817
10408	23908
10408	23919
10408	24200
10412	22871
10416	22602
10416	22749
10416	22905
10416	22925
10416	23687
10416	24197
10418	22569
10418	22749
10418	22905
10418	22918
10418	22925
10418	23151
10418	24040
10420	22569
10420	22602
10420	22905
10420	22918
10420	22925
10420	23151
10420	23687
10420	24197
10421	22569
10421	22602
10421	22749
10421	22905
10421	22918
10421	22925
10421	23151
10421	23687
10421	24040
10421	24197
10423	22569
10423	22602
10423	22749
10423	22905
10423	22918
10423	22925
10423	23151
10423	23687
10423	24197
10428	23422
10433	22266
10433	23147
10433	23357
10433	24072
10433	24227
10434	22340
10434	22439
10434	22626
10434	22649
10434	22655
10434	22824
10434	22829
10434	22916
10434	22951
10434	22972
10434	23002
10434	23028
10434	23106
10434	23224
10434	23301
10434	23302
10434	23303
10434	23374
10434	23419
10434	23434
10434	23462
10434	23470
10434	23533
10434	23613
10434	23641
10434	23654
10434	23659
10434	23665
10434	23746
10434	23911
10434	23928
10434	24055
10434	24106
10434	24133
10435	22503
10435	22587
10435	22685
10435	22794
10435	22864
10435	22876
10435	22914
10435	22945
10435	22958
10435	22983
10435	23005
10435	23020
10435	23058
10435	23067
10435	23149
10435	23217
10435	23269
10435	23312
10435	23508
10435	23597
10435	23668
10435	23699
10435	23701
10435	23747
10435	23802
10435	23877
10435	23893
10435	23998
10435	24007
10435	24052
10435	24056
10435	24077
10435	24131
10435	24159
10435	24233
10435	24258
10435	24274
10436	22349
10436	23447
10436	23619
10436	23629
10436	23666
10436	23735
10437	22557
10437	22624
10437	22984
10437	23023
10437	23231
10437	23384
10437	23691
10437	23736
10437	24209
10441	22223
10441	22336
10441	22411
10441	23476
10442	22557
10442	22624
10442	22984
10442	23023
10442	23231
10442	23384
10442	23691
10442	24084
10442	24209
10443	22572
10443	23166
10443	23410
10443	23606
10443	23714
10443	23721
10443	24094
10443	24501
10444	23082
10444	23476
10445	22570
10445	22812
10445	23048
10445	23493
10445	23529
10445	23891
10445	24019
10445	24291
10446	22706
10446	23147
10446	23357
10446	24072
10446	24227
10449	22369
10449	22392
10449	22513
10449	22614
10449	22915
10449	22953
10449	23097
10449	23108
10449	23171
10449	23266
10449	24074
10449	24140
10450	22553
10450	22599
10450	23343
10450	23467
10450	23572
10450	24574
10452	23340
10452	23432
10452	24387
10453	22393
10453	23037
10453	23382
10453	23383
10453	23940
10460	22413
10460	22799
10460	23241
10460	23604
10460	23669
10460	23670
10460	23809
10460	23856
10460	23859
10460	23993
10460	24029
10460	24120
10463	23831
10464	22165
10465	22413
10465	23604
10465	23669
10465	23856
10465	23859
10466	24051
10467	22952
10467	23867
10470	23415
10472	22744
10472	23994
10474	22395
10474	22715
10474	22746
10474	23035
10474	23145
10474	23296
10474	23304
10474	23378
10474	23379
10474	23429
10474	23577
10474	23935
10474	23957
10474	24098
10474	24127
10474	24169
10474	24266
10475	22567
10475	22674
10475	22797
10475	23148
10475	23982
10475	24112
10475	24122
10476	22399
10476	22567
10476	22667
10476	22674
10476	22797
10476	23148
10476	23982
10476	24112
10476	24122
10478	22399
10478	22567
10478	22667
10478	22674
10478	22797
10478	23186
10478	23982
10478	24122
10480	22399
10480	22567
10480	22667
10480	22674
10480	22797
10480	23148
10480	23186
10480	23982
10480	24122
10481	22399
10481	22667
10481	22674
10481	22797
10481	23148
10481	23982
10481	24112
10481	24122
10483	22399
10483	22567
10483	22667
10483	22674
10483	22797
10483	23982
10483	24122
10490	22166
10490	22167
10490	22402
10490	22492
10490	22493
10490	22537
10490	22541
10490	22630
10490	22634
10490	22636
10490	22651
10490	22652
10490	22687
10490	22700
10490	22701
10490	22702
10490	22775
10490	22776
10490	22777
10490	22819
10490	22861
10490	22862
10490	22889
10490	22897
10490	22927
10490	22928
10490	22931
10490	23042
10490	23062
10490	23069
10490	23127
10490	23135
10490	23136
10490	23137
10490	23208
10490	23210
10490	23252
10490	23253
10490	23288
10490	23332
10490	23333
10490	23371
10490	23465
10490	23500
10490	23607
10490	23646
10490	23680
10490	23808
10490	23884
10490	23906
10490	23914
10490	23930
10490	24071
10490	24095
10490	24123
10490	24156
10490	24157
10490	24187
10490	24188
10490	24189
10490	24190
10490	24213
10490	24219
10490	24220
10490	24295
10490	24297
10490	24299
10493	22077
10501	22567
10501	22667
10501	22674
10501	22797
10501	23148
10501	23982
10501	24112
10501	24122
10504	22570
10504	22720
10504	22812
10504	23048
10504	23178
10504	23529
10504	23846
10504	23891
10504	24019
10504	24291
10505	22362
10505	22565
10505	22632
10505	22920
10505	22993
10505	23155
10505	23697
10505	24180
10506	22565
10506	22632
10506	23155
10506	23697
10506	24180
10508	22575
10508	22662
10508	22801
10508	23557
10508	23600
10508	23737
10508	24173
10509	22502
10510	22434
10510	22872
10510	23006
10510	23250
10510	23609
10510	23907
10510	24036
10514	23012
10514	23380
10518	22731
10518	23105
10518	23255
10518	23586
10518	23710
10519	22600
10519	22692
10519	22770
10519	22923
10519	23489
10519	24217
10519	24288
10520	22770
10520	22923
10520	23489
10520	24217
10520	24288
10528	22896
10530	22825
10532	22718
10532	23902
10533	22718
10534	22578
10534	22710
10534	22763
10534	22829
10534	23196
10534	23220
10534	23301
10534	23303
10534	23540
10534	23586
10534	23616
10534	23649
10534	23902
10534	24161
10534	24224
10534	24281
10534	24304
10535	22454
10535	22457
10536	22260
10536	22571
10536	22582
10536	22719
10536	22729
10536	22736
10536	23164
10536	23307
10536	23391
10536	23411
10536	23457
10536	23757
10536	23954
10536	24145
10536	24191
10539	22146
10540	22584
10540	22758
10540	22763
10540	23196
10540	23220
10540	23240
10540	23262
10540	23284
10540	23301
10540	23302
10540	23303
10540	23483
10540	23586
10540	23616
10540	23649
10540	23902
10540	24198
10540	24235
10540	24281
10540	24304
10542	22503
10542	22570
10542	22617
10542	22666
10542	22672
10542	22720
10542	22722
10542	22794
10542	22812
10542	22814
10542	22876
10542	22914
10542	22948
10542	23000
10542	23019
10542	23048
10542	23082
10542	23105
10542	23178
10542	23269
10542	23312
10542	23475
10542	23480
10542	23514
10542	23583
10542	23603
10542	23619
10542	23699
10542	23706
10542	23710
10542	23793
10542	23809
10542	23842
10542	23846
10542	23847
10542	23856
10542	23891
10542	23936
10542	23974
10542	23998
10542	24007
10542	24008
10542	24077
10542	24144
10542	24168
10542	24172
10542	24237
10542	24258
10542	24274
10542	24276
10549	22140
10549	22335
10549	22336
10549	22411
10550	22731
10550	22768
10550	23105
10550	23255
10550	23409
10550	23583
10550	23586
10550	23710
10550	23921
10551	22731
10551	22768
10551	23105
10551	23255
10551	23409
10551	23583
10551	23710
10551	23921
10553	22768
10553	23105
10553	23255
10553	23409
10553	23583
10553	23586
10553	23710
10553	23921
10555	22503
10555	22570
10555	22587
10555	22617
10555	22666
10555	22672
10555	22720
10555	22722
10555	22731
10555	22768
10555	22794
10555	22812
10555	22814
10555	22864
10555	22876
10555	22885
10555	22945
10555	22948
10555	23000
10555	23019
10555	23048
10555	23067
10555	23082
10555	23105
10555	23178
10555	23255
10555	23269
10555	23312
10555	23475
10555	23480
10555	23493
10555	23514
10555	23583
10555	23586
10555	23603
10555	23619
10555	23699
10555	23706
10555	23710
10555	23793
10555	23809
10555	23842
10555	23846
10555	23847
10555	23856
10555	23877
10555	23891
10555	23921
10555	23925
10555	23936
10555	23941
10555	23974
10555	23998
10555	24007
10555	24008
10555	24019
10555	24056
10555	24077
10555	24101
10555	24108
10555	24131
10555	24137
10555	24172
10555	24237
10555	24274
10555	24276
10560	22731
10560	22768
10560	23105
10560	23255
10560	23583
10560	23710
10560	23921
10561	22578
10561	22584
10561	22710
10561	22758
10561	22763
10561	22829
10561	23196
10561	23220
10561	23240
10561	23262
10561	23284
10561	23301
10561	23303
10561	23540
10561	23616
10561	23649
10561	23902
10561	24161
10561	24224
10561	24235
10561	24281
10561	24304
10562	22731
10562	23105
10562	23409
10562	23583
10562	23586
10562	23710
10564	22671
10564	23585
10564	23871
10564	23966
10564	24041
10564	24081
10564	24158
10564	24231
10566	23585
10566	23871
10566	23966
10566	24041
10566	24158
10566	24231
10568	22208
10568	22767
10568	23958
10570	22216
10570	22300
10570	22588
10576	22883
10576	23515
10576	23698
10576	23733
10576	23845
10576	24192
10577	22883
10577	23150
10577	23515
10577	23698
10577	23733
10577	23845
10579	22455
10580	22883
10580	23150
10580	23515
10580	23698
10580	23733
10580	23845
10582	23150
10582	23515
10582	23698
10582	23733
10582	24192
10584	23150
10584	23515
10584	23698
10584	23733
10584	23845
10584	24192
10586	22883
10586	23698
10586	23733
10586	23845
10586	24192
10588	22233
10588	22293
10588	22450
10588	23085
10590	22720
10590	23048
10590	23493
10590	23529
10590	23891
10590	24019
10590	24291
10591	22720
10591	22812
10591	23048
10591	23178
10591	23493
10591	23529
10591	23846
10591	23891
10591	24019
10591	24291
10592	22381
10592	22873
10592	23543
10592	23825
10593	22873
10594	22845
10594	23234
10594	23317
10594	24059
10594	24138
10596	22204
10597	23084
10597	23140
10597	23204
10597	23836
10597	24263
10598	22290
10599	23140
10599	23204
10599	23423
10600	23084
10600	23204
10600	23423
10600	23836
10600	24263
10610	22998
10610	23192
10610	23237
10610	23362
10610	23564
10610	23821
10610	23889
10610	23913
10612	22377
10612	22490
10614	22571
10614	22582
10614	22729
10614	22736
10614	23164
10614	23277
10614	23307
10614	23330
10614	23391
10614	23411
10614	23457
10614	23707
10614	23709
10614	23757
10614	23954
10614	24145
10614	24191
10615	22675
10615	22721
10615	22988
10615	23272
10615	23579
10615	23689
10615	23933
10615	23945
10615	24177
10615	24294
10616	22729
10616	22736
10616	23164
10616	23277
10616	23307
10616	23330
10616	23391
10616	23411
10616	23457
10616	23709
10616	23757
10616	23954
10616	24145
10616	24191
10617	23331
10617	23335
10617	23550
10617	23743
10617	24194
10617	24271
10618	23335
10618	23550
10618	24164
10618	24194
10618	24271
10620	22933
10620	23335
10620	23473
10620	23550
10620	23743
10620	24164
10620	24194
10620	24271
10621	22933
10621	23331
10621	23473
10621	23550
10621	23743
10621	24164
10621	24194
10624	22710
10624	22731
10624	22758
10624	22763
10624	22768
10624	22829
10624	23105
10624	23220
10624	23240
10624	23255
10624	23262
10624	23302
10624	23303
10624	23409
10624	23483
10624	23540
10624	23583
10624	23616
10624	23710
10624	23921
10624	24161
10624	24198
10624	24224
10624	24235
10624	24281
10624	24304
10628	22617
10628	22672
10628	22722
10628	22768
10628	22794
10628	22812
10628	22814
10628	22864
10628	22876
10628	22885
10628	22914
10628	22945
10628	22948
10628	22958
10628	23000
10628	23019
10628	23020
10628	23048
10628	23067
10628	23082
10628	23178
10628	23255
10628	23409
10628	23475
10628	23480
10628	23493
10628	23514
10628	23583
10628	23603
10628	23619
10628	23699
10628	23706
10628	23710
10628	23809
10628	23842
10628	23846
10628	23847
10628	23856
10628	23877
10628	23921
10628	23925
10628	23936
10628	23941
10628	23974
10628	23998
10628	24007
10628	24008
10628	24019
10628	24056
10628	24077
10628	24108
10628	24131
10628	24137
10628	24144
10628	24168
10628	24172
10628	24237
10628	24258
10628	24274
10638	23129
10638	24100
10638	24301
10640	23585
10640	23871
10640	23966
10640	24041
10640	24158
10640	24231
10641	22793
10641	23076
10641	23099
10641	23170
10641	24186
10643	22793
10643	23076
10643	23099
10643	23170
10643	24186
10646	22203
10646	22333
10653	22492
10653	22493
10653	22630
10653	22651
10653	22652
10653	22687
10653	22700
10653	22701
10653	22740
10653	22775
10653	22777
10653	22861
10653	22889
10653	22897
10653	22898
10653	22928
10653	22931
10653	22961
10653	23042
10653	23062
10653	23068
10653	23069
10653	23127
10653	23135
10653	23136
10653	23137
10653	23142
10653	23195
10653	23208
10653	23209
10653	23210
10653	23239
10653	23252
10653	23253
10653	23288
10653	23333
10653	23371
10653	23465
10653	23500
10653	23607
10653	23679
10653	23680
10653	23808
10653	23884
10653	23906
10653	23914
10653	23930
10653	24034
10653	24071
10653	24095
10653	24123
10653	24156
10653	24187
10653	24189
10653	24190
10653	24213
10653	24219
10653	24220
10653	24297
10653	24298
10653	24299
10654	22883
10654	23150
10654	23515
10654	23698
10654	23733
10654	23845
10654	24192
10656	22569
10656	22602
10656	22749
10656	22905
10656	22925
10656	23687
10656	24197
10660	22663
10661	22977
10662	22544
10663	22977
10664	22263
10664	23060
10664	23393
10664	23844
10664	24170
10665	22606
10665	22611
10665	22621
10665	23061
10665	23083
10665	23183
10665	23686
10665	23885
10665	23978
10665	24309
10668	22142
10668	22294
10668	22647
10670	23061
10670	23083
10670	23183
10670	23280
10670	23313
10670	23885
10670	23978
10671	22606
10672	23061
10672	23183
10672	23280
10672	23313
10672	23686
10672	23885
10672	23978
10672	24286
10672	24309
10674	23061
10674	23083
10674	23183
10674	23686
10674	23885
10674	23978
10674	24286
10676	24109
10677	22842
10677	22879
10677	22884
10677	23107
10677	23141
10677	23243
10677	23319
10677	23394
10677	23441
10677	23518
10677	23549
10677	23899
10677	23916
10677	24132
10677	24239
10680	23927
10680	24229
10680	24270
10681	22877
10681	23927
10681	24229
10683	22877
10683	24229
10683	24270
10685	23927
10685	24229
10685	24270
10694	23111
10694	23305
10694	23598
10694	23682
10694	23692
10694	23805
10694	23816
10694	23826
10695	22453
10696	23071
10696	23305
10696	23598
10696	23805
10696	23816
10696	23826
10698	23071
10698	23111
10698	23305
10698	23598
10698	23682
10698	23692
10698	23805
10698	23816
10700	23071
10700	23111
10700	23305
10700	23598
10700	23692
10700	23805
10700	23816
10700	23826
10702	23111
10702	23598
10702	23682
10702	23826
10705	23264
10705	23265
10709	22633
10709	23227
10712	23271
10718	22550
10723	22631
10724	24211
10725	22817
10725	23016
10725	23040
10725	23488
10725	23526
10725	23576
10725	23621
10725	23963
10725	24099
10726	22817
10726	23040
10726	23488
10726	23526
10726	23576
10726	23621
10726	23731
10726	23963
10726	24099
10728	22817
10728	23040
10728	23488
10728	23526
10728	23576
10728	23621
10728	23731
10728	24099
10741	22700
10741	22701
10741	22702
10741	22776
10741	22777
10741	22819
10741	22862
10741	22889
10741	22897
10741	22928
10741	22931
10741	22961
10741	22962
10741	23007
10741	23042
10741	23062
10741	23068
10741	23069
10741	23135
10741	23136
10741	23137
10741	23142
10741	23208
10741	23209
10741	23210
10741	23252
10741	23288
10741	23332
10741	23333
10741	23371
10741	23500
10741	23607
10741	23679
10741	23680
10741	23808
10741	23884
10741	23906
10741	24034
10741	24071
10741	24095
10741	24156
10741	24157
10741	24187
10741	24188
10741	24189
10741	24190
10741	24213
10741	24219
10741	24295
10741	24297
10741	24298
10741	24299
10742	22700
10742	22701
10742	22702
10742	22775
10742	22776
10742	22777
10742	22819
10742	22861
10742	22897
10742	22927
10742	22928
10742	22931
10742	22961
10742	22962
10742	23068
10742	23127
10742	23135
10742	23136
10742	23137
10742	23142
10742	23195
10742	23207
10742	23209
10742	23210
10742	23252
10742	23253
10742	23288
10742	23332
10742	23333
10742	23371
10742	23465
10742	23500
10742	23607
10742	23646
10742	23679
10742	23680
10742	23906
10742	23914
10742	23930
10742	24095
10742	24123
10742	24156
10742	24157
10742	24187
10742	24188
10742	24189
10742	24190
10742	24213
10742	24219
10742	24295
10742	24297
10745	22740
10750	22740
10753	22740
10757	22198
10757	22284
10757	23098
10757	24069
10757	24218
10758	22871
10759	22782
10759	23221
10759	23436
10760	22812
10760	23048
10760	23178
10760	23493
10760	23846
10760	23891
10760	24019
10760	24291
10762	22720
10762	22722
10762	22794
10762	22812
10762	22814
10762	22864
10762	22876
10762	22885
10762	22914
10762	22945
10762	22948
10762	22958
10762	23019
10762	23020
10762	23048
10762	23082
10762	23105
10762	23178
10762	23269
10762	23312
10762	23409
10762	23475
10762	23480
10762	23493
10762	23529
10762	23583
10762	23603
10762	23706
10762	23710
10762	23741
10762	23793
10762	23809
10762	23842
10762	23846
10762	23877
10762	23925
10762	23941
10762	23974
10762	23998
10762	24007
10762	24008
10762	24019
10762	24056
10762	24077
10762	24101
10762	24108
10762	24137
10762	24144
10762	24168
10762	24172
10762	24237
10762	24258
10762	24276
10762	24291
10764	22720
10764	22812
10764	23048
10764	23178
10764	23493
10764	23529
10764	23846
10764	23891
10765	22933
10765	23331
10765	23335
10765	23473
10765	23550
10765	23743
10765	24164
10765	24194
10765	24271
10769	23614
10769	24264
10772	22976
10774	22695
10774	22786
10774	22906
10774	22967
10778	22172
10778	22184
10778	22698
10780	23388
10780	23558
10782	23100
10782	23220
10782	23248
10782	23540
10782	23649
10782	23813
10782	24144
10782	24224
10782	24304
10784	22360
10784	22440
10784	22680
10785	22710
10785	22829
10785	23100
10785	23196
10785	23240
10785	23248
10785	23262
10785	23301
10785	23302
10785	23303
10785	23456
10785	23483
10785	23540
10785	23586
10785	23616
10785	23649
10785	23813
10785	24144
10785	24161
10785	24224
10785	24235
10785	24281
10785	24304
10786	22710
10786	22829
10786	23100
10786	23196
10786	23220
10786	23240
10786	23248
10786	23262
10786	23284
10786	23301
10786	23302
10786	23303
10786	23456
10786	23540
10786	23616
10786	23649
10786	23813
10786	23902
10786	24144
10786	24161
10786	24198
10786	24224
10786	24235
10786	24281
10786	24304
10788	23131
10788	24265
10789	22758
10789	22763
10790	22829
10790	23100
10790	23220
10790	23240
10790	23248
10790	23262
10790	23284
10790	23301
10790	23303
10790	23456
10790	23483
10790	23540
10790	23586
10790	23616
10790	23649
10790	23813
10790	24161
10790	24224
10790	24235
10790	24304
10791	22829
10791	23100
10791	23196
10791	23220
10791	23240
10791	23248
10791	23262
10791	23284
10791	23301
10791	23302
10791	23303
10791	23456
10791	23540
10791	23586
10791	23616
10791	23649
10791	23813
10791	24144
10791	24161
10791	24198
10791	24224
10791	24235
10791	24281
10793	22829
10793	23100
10793	23196
10793	23220
10793	23240
10793	23248
10793	23262
10793	23301
10793	23302
10793	23303
10793	23456
10793	23483
10793	23540
10793	23586
10793	23616
10793	23649
10793	23813
10793	23902
10793	24144
10793	24161
10793	24198
10793	24224
10793	24235
10793	24281
10793	24304
10794	23420
10794	23494
10794	23603
10794	23873
10794	23925
10794	23936
10795	23100
10795	23220
10795	23248
10795	23456
10795	23540
10795	23649
10795	23813
10795	24224
10795	24304
10796	24003
10797	24003
10799	22781
10799	23187
10799	23257
10799	23386
10799	23395
10799	23562
10799	23591
10799	23700
10799	24080
10800	23257
10800	23386
10800	23395
10800	23428
10800	23591
10800	23700
10800	24012
10800	24080
10801	23257
10801	23386
10801	23395
10801	23428
10801	23562
10801	23591
10801	23700
10801	23804
10801	24012
10803	23187
10803	23257
10803	23386
10803	23428
10803	23562
10803	23700
10803	24080
10805	23187
10805	23257
10805	23386
10805	23395
10805	23428
10805	23562
10805	23591
10805	23804
10805	24012
10805	24080
10811	22913
10811	23076
10811	23170
10811	24186
10813	24437
10814	23991
10822	23035
10822	23145
10822	23296
10822	23378
10822	23379
10822	23429
10822	23935
10822	23957
10822	24098
10822	24127
10822	24169
10822	24266
10823	23035
10823	23296
10823	23304
10823	23378
10823	23379
10823	23429
10823	23440
10823	23577
10823	23935
10823	23957
10823	24098
10823	24127
10823	24169
10823	24266
10827	22822
10827	23958
10829	22781
10832	22733
10833	22675
10833	22721
10833	22839
10833	22988
10833	23272
10833	23579
10833	23689
10833	23945
10833	24177
10833	24294
10834	23272
10834	23385
10834	23399
10834	23933
10834	23945
10834	24177
10834	24294
10836	23083
10836	23313
10836	23686
10836	23885
10836	23978
10836	24309
10837	22988
10837	23272
10837	23385
10837	23399
10837	23579
10837	23689
10837	23945
10837	24177
10837	24294
10838	22988
10838	23272
10838	23385
10838	23579
10838	23689
10838	23933
10838	23945
10838	24177
10838	24294
10840	22988
10840	23272
10840	23385
10840	23399
10840	23579
10840	23689
10840	23933
10840	23945
10840	24177
10840	24294
10841	22988
10841	23272
10841	23385
10841	23399
10841	23579
10841	23689
10841	23933
10841	24177
10841	24294
10842	23010
10842	23088
10842	23123
10842	23347
10844	22780
10850	22558
10850	23182
10852	22904
10852	23238
10852	23469
10857	22986
10857	23657
10857	24013
10858	22986
10858	23657
10858	24013
10859	22912
10860	23952
10865	22747
10865	22785
10865	24002
10865	24048
10866	22589
10866	22657
10866	23230
10866	23946
10868	24002
10868	24048
10869	23595
10869	24054
10870	22819
10870	22861
10870	22862
10870	22897
10870	22927
10870	22928
10870	22931
10870	22962
10870	23007
10870	23042
10870	23062
10870	23069
10870	23127
10870	23135
10870	23136
10870	23137
10870	23142
10870	23195
10870	23207
10870	23208
10870	23209
10870	23239
10870	23252
10870	23253
10870	23288
10870	23332
10870	23333
10870	23371
10870	23465
10870	23646
10870	23679
10870	23680
10870	23884
10870	23930
10870	24034
10870	24071
10870	24123
10870	24156
10870	24157
10870	24188
10870	24189
10870	24190
10870	24213
10870	24219
10870	24220
