Unnamed: 0,id_left,brand_left,title_left,description_left,price_left,priceCurrency_left,cluster_id_left,id_right,brand_right,title_right,description_right,price_right,priceCurrency_right,cluster_id_right,pair_id,label,is_hard_negative,Label,CoT-gpt3.5turbo-0301,eval-gpt3.5turbo-0301,correct-gpt3.5turbo-0301,CoT-gpt-4-0613,eval-gpt-4-0613,correct-gpt-4-0613
1488,73554318,,"Cartus cerneala Epson 79XL magenta, singlepack DURABrite ultra ink, capacitate (17ml) - 2000 pagini","Cartus cerneala Epson 79XL magenta, singlepack DURABrite ultra ink, capacitate (17ml) - 2000 pagini",163.8655,RON,2618454,21918296,,Samsung C27F390 27in Full HD LED Monitor,The Samsung 27” curved monitor with 1. 8 m radius of arc wraps your field of vision like your local iMax theatre screen.,19632.440,PHP,709380,73554318#21918296,0,False,False,,,,,,
1489,13943553,,Mens Seiko Prospex Diver Padi Special Edition Automatic Watch SRPA21K1,,429.00,GBP,4282366,2354189,,Audio-Technica ATH-M40x Monitor Headphones (Black),"style:HeadphoneThe M-Series ATH-M40x professional monitor headphones are tuned flat for incredibly accurate audio monitoring across an extended frequency range. Your studio experience is enhanced with superior sound isolation and swiveling earcups for convenient one-ear monitoring. Engineered with pro-grade materials and robust construction, the M40x excels in professional studio tracking and mixing, as well as DJ monitoring. Collapsible for space-saving portability.Cutting-edge engineering and robust construction40 mm drivers with rare earth magnets and copper-clad aluminum wire voice coilsCircumaural design contours around the ears for excellent sound isolation in loud environments90 Degree swiveling earcups for easy, one-ear monitoringProfessional-grade earpad and headband material delivers more durability and comfort. Removable cable",99.00,USD,819981,13943553#2354189,0,False,False,,,,,,
1490,61195551,,APC Smart-UPS SRT 3000VA RM 230V SRT3000RMXLI,"APC Smart-UPS SRT 3000VA RM 230VHigh density, double-conversion on-line power protection with scalable runtimeIncludes: CD with software, Documentation CD, Installation guide, Rack Mounting brackets, Rack Mounting support rails, USB cable, Warranty card Battery failure notification Provides early-warning fault analysis on batteries enabling timely preventive maintenance ECO Mode Operating mode that by-passes unused electrical components in good power conditions to achieve high operating efficiency without sacrificing protection Green mode Patent-pending operating mode that bypasses unused electrical components in good power conditions to achieve very high operating efficiency without sacrificing any protection. LCD graphics display Text and mimic diagrams that display modes of operation, system parameters and alarms. Rack/Tower convertible Protects the initial investment in the UPS when migrating from tower to rack-mount environment. Automatic internal bypassSupplies utility power to the connected loads in the event of a UPS power overload or fault.Scalable runtimeAllows additional run time to be quickly added as needed.Intelligent battery managementMaximizes battery performance, life, and reliability through intelligent, precision charging.Hot-swappable batteriesEnsures clean, uninterrupted power to protected equipment while batteries are being replacedAutomatic restart of loads after UPS shutdownAutomatically starts up the connected equipment upon the return of utility power.Temperature-compensated battery chargingProlongs battery life by regulating the charge voltage according to battery temperature.ManageabilitySerial connectivityProvides management of the UPS via a serial port.SmartSlotCustomize UPS capabilities with management cards.LED status indicatorsQuickly understand unit and power status with visual indicators.InfraStruXure Manager CompatibleEnables centralized management via the APC InfraStruXure Manager.Network manageableProvides remote power management of the UPS over the network.AdaptabilityRack/Tower convertibleProtects the initial investment in the UPS when migrating from tower to rack-mount environment.Flash upgradeable firmwareInstall maintenance releases of firmware remotely using FTP.Plug-and-Play external batteriesEnsures clean, uninterrupted power to the loads when adding extra runtime to the UPS.ServiceabilityAudible alarmsProvides notification of changing utility power and UPS power conditionsPredicitive failure notificationProvides early-warning fault analysis ensuring proactive component replacement.User-replaceable batteriesIncreases availability by allowing a trained user to perform upgrades and replacements of the batteries reducing Mean Time to Repair (MTTR)Automatic self-testPeriodic battery self-test ensures early detection of a battery that needs to be replaced. Datasheet",2524.55,GBP,2267064,85344876,,"APC - Smart UPS SRT 6000VA 230V, Rackmount",APC Smart-UPS SRT 6000VA RM 230V,49567.50,NOK,1978071,61195551#85344876,0,True,False,,,,,,
1491,49443311,,Sony SEL FE24mm F1.4 GM,Buy the Sony SEL FE24mm F1.4 GM from Conns Cameras in Dublin. Irelands Top Photo and Video Specialist with unrivalled backup service and support,1573.00,EUR,44290,37431252,,Sony SEL 24mm 1.4 FE G-Master,,1461.21,EUR,44290,49443311#37431252,1,False,True,,,,,,
1492,63056453,,Manfrotto 502AH Video Head & MT055XPRO3 Aluminum Tripod Kit,"Manfrotto 502 Heads - Tutorial VideoManfrotto Fluid Video Head Range - Tutorial VideoThis B&H Kit includes the Manfrotto 502AH Pro Video Head and the MT055XPRO3 Aluminum Tripod. The 502AH features a flat base and 15.5 lb payload, and the tripod offers a max height of 67\"" with the center column raised. The standard max height is 55\"".Manfrotto 502AH Pro Video Head with Flat BaseThe Manfrotto 502AH Pro Video Head with Flat Base is an affordable yet remarkably fully featured professional head that represents an advance over the popular 501HDV, with sturdier construction and featuring Manfrotto's patented bridging technology (inherited from the 509 and 504 heads). This head is designed for executing cinematic moves with compact camcorders and DSLR video cameras. The 502AH comes in two versions—the \""AH\"" flat-base version such as this, and the \""A\"" ball base version which is separately available.The weight capacity is 15.4 lb and counterbalance supports 8.8 lb. The balance plate's 3.27\"" range allows you to correct for uneven payloads due to matte boxes or DSLR rig configurations.The bridging technology ensures that the pan friction control is intuitive and easy to set, but also protected against knocks. There are independent locks for pan and tilt, and drag for both is selectable in a continuous range from zero to the max level. This allows you to operate the head in a confident, smooth manner using the included pan bar.Pan drag and tilt drag are continuously adjustable from 0 (no drag) to the maximum levelSliding quick release plate secured by secondary safety systemUPC: 719821334651Manfrotto MT055XPRO3 Aluminum TripodThe Manfrotto MT055XPRO3 Aluminum Tripod is a three-section support that replaces the 055XPROB tripod. It has a load capacity of 19.8 lb and extends from 3.5\"" to 66.9\"". Its legs are secured by the Quick Power Locks. These updated flip locks increase the tripod's rigidity by 50%, and its load capacity by 4.4 lb over its predecessor.A redesigned center column has a \""one finger\"" operation, and includes an Easy Link attachment for attaching accessories such as an LED light or a reflector. The center column can be positioned horizontally, allowing for low-angle and macro photography. The upper disc where a tripod head is mounted has been redesigned as well, and now has a bull's eye bubble level that rotates 360° so you can locate it where you can see it. This allows you to level your camera on both the horizontal and vertical planes.UPC: 719821364634In the BoxManfrotto 502AH Pro Video Head with Flat BasePan BarManfrotto 504PLONG Long Quick Release Mounting PlateLimited 6-Month Warranty, Extendable to 5 Years with Product RegistrationManfrotto MT055XPRO3 Aluminum TripodUser Manual1.2 MB",9.899E3,ZAR,287852,2190192,,Manfrotto MVH502AH Bridging Technology Video Head,"The Manfrotto MVH502AH Pro Fluid Video Head Flat Base has full smoothness control while shooting thanks to the variable fluid mechanisms. Ideal for digiscoping with large objective scopes and dSLR cameras or for use with the latest camcorder and HDSLR cameras supplied with external accessories (4kg max capacity). The head can be combined with all photo tripods, thanks to the 3/8” female thread. The MHV502AH has a load capacity of 15.43 lbs and counterbalance weight of 8.82 lbs, weighs 3.53 lbs, and has a working height of 5.12 inches.",229.99,USD,287852,63056453#2190192,1,False,True,,,,,,
1493,49066670,,Blaze 32 Inch 4-Burner LTE Gas Grill With Rear Burner and Built-in Lighting System - BLZ-4LTE2-NG/LP,"4 commercial quality 304 cast stainless steel burners14,000 BTUs of cooking power per burner, for a total cooking surface of 56,000 BTUs10,000 BTU infrared rear rotisserie burnerTotal grill BTUs equal 66,000Heavy 9mm triangular stainless steel cooking rods maximize durability740 square inches of total cooking spacePush and turn flame-thrower primary ignition system delivers a fast start every timeFlash tube ignition and crossovers provide an alternate ignition optionRemovable warming rackHeat zone separators divide the cooking surface into individual temperature zonesFlame stabilizing grids minimize flare-ups while adding a grilled flavorFull-width drip tray for quick clean upIlluminated control knobs for evening gatherings creates a sophisticated appearanceInterior lights help navigate the grilling surface at nightDouble-lined grill hood protects outer layer from heat discoloration and maintains more heatBlaze Grills offers an impressive Lifetime WarrantySKU:BLZ-4LTE2-LP/NGAdditional informationWEIGHT114 lbsCOOKING GRID DIMENSIONS29 1/2\"" x 17 7/8\""TOTAL GRILLING AREA740 Sq. InchesNUMBER OF MAIN BURNERS4 BurnersMAIN BURNER CONFIGURATIONAll ConventionalGRILLING SURFACE BTUS56000ROTISSERIE BACKBURNERYesROTISSERIE BURNER BTUS10000INFRARED MAIN BURNERNoEXTERIOR MATERIAL304 Stainless SteelCOOKING GRID MATERIALStainless SteelDIMENSIONS21 1/4\"" H x 32 1/2\"" W x 25 3/4\"" DCUT-OUT DIMENSIONS8 1/2\"" H X 30 5/8\"" W X 21 1/4\"" DWARRANTYWARRANTY ON PARTS EFFECTIVE 3-15-16 :Main Burners – Lifetime (Parts Only)Cooking Grids – Lifetime (Parts Only)Body – Lifetime (Parts Only)Flame Tamers + Heat Zone Separators – Lifetime (Parts Only)Control Valves – Lifetime (Parts Only)Ignition and Lighting Systems – 1 Year (Parts Onle)CONNECTION SIZESNatural Gas (NG): 1/2\""Propane (LP): 3/8\""",1849.99,USD,1435805,43409810,Blaze Outdoor Products,Blaze 4 Burner LTE Grill Built-In Natural Gas Grill with Lights,"Blaze introduces an affordable commercial style grill that was designed with your outdoor BBQ desires in mind. Blaze gas grills feature precision cut, 304 stainless steel components which bring the promise of lasting durability to your outdoor BBQ! This model takes things to the next level with our signature SRL led accent lights and integrated halogen hood lighting.Dimensions: 21-1/4\"" H x 32-1/2\"" W x 25-3/4\"" D",1849.99,USD,1435805,49066670#43409810,1,False,True,,,,,,
1494,56487473,,TISSOT T-RACE CHRONOGRAPH T115.417.37.051.00,"DESCRIPTIONThe Tissot T-Race is a winner on and off the circuit. The bike-racing-inspired design details and dynamic style, with a little dose of flamboyancy colors, gets these models into gear and gives them an equally strong starting position. With the Tissot T-Race, Tissot’s passion for motor sport is accelerating into the fashion fast lane.Case Material316L stainless steel casewith black and rose gold PVD coatingWidth43CrystalScratch-resistant sapphire crystalMovementSwiss quartzWater resistanceWater-resistant up to a pressure of 10 bar (100 m / 330 ft)Function30-minutes and 1/10 of a second counters, central 60-seconds chronograph hand, ADD and SPLIT functionsDial colorBlackStrap detailsSiliconeStrap colorBlackWarranty2 Years of International Warranty","2,125.00",MYR,418452,56904801,,TISSOT HERITAGE VISODATE QUARTZ T118.410.11.057.00 (T118.410.11.057.00),,292.50,EUR,616115,56487473#56904801,0,True,False,,,,,,
1495,4484537,Shimano,Shimano M05 Disc Brake Pads (Deore) (Resin),"Shimano M05 Resin Disc Brake PadsFeatures:OEM pad for BR-M515, BR-M515LA and BR-C601 caliperResin pad with low noise and excellent power modulationSpecs:CompoundResinHeat SinkNoBacking Plate MaterialSteelPad Shape Number22 This product is expected to arrive on Friday, October 23 2020",12.99,USD,3844417,96278875,,"Shimano J04C Metal Disc Brake Pad and Spring with Fin for XTR M9020 M985, XT M8000, SLX M675, Road R517, Deore M615",,40.00,USD,2507918,4484537#96278875,0,True,False,,,,,,
1496,59905224,,106R01162 Toner yellow pentru Phaser 7760,"yellow, 25000p for Phaser 7760",329.33,EUR,219682,29319775,,JABRA EVOLVE 20 MS STEREO NC BIN,Jabra EVOLVE 20 is a entry level UC headset offering a good UC experience for your conference and voice calls but also music listening.,503.250,HKD,182172,59905224#29319775,0,False,False,,,,,,
1497,32308545,Logitech,Logitech H390 USB Headset with Microphone,"USB Headset H390 Comfortable USB headsetCondition: NEWFeeling goodYou’ll be comfortable with this headset thanks to the plush ear pads and padded headband that adjusts to you.Loud and clearThe noise-canceling microphone cuts background noise—and rotates out of the way when you’re not using it.Easy listeningYou’ve got it easy—this plug-and-play USB headset gives you quick access to volume and mute controls.Comfortable designThe adjustable, padded headband and plush ear pads keep you comfortable. Noise-canceling microphoneYou won’t have to compete with background noise to be heard. Rotating microphoneThe microphone rotates out of the way when you’re listening to music or watching a movie.In-line audio controlsYou can instantly adjust the volume and mute the microphone.Pure digital USBYou’ll experience clear, digital sound with the simplicity of a single USB plug-and-play connection.What’s good about USB for headsets?System RequirementsPCWindows® 2000, Windows® XP, Windows Vista™, Windows 7 & 8,10USB portMacMac OS® X (10.2.8 or later)USB portTechnical SpecificationsFrequency response:Headset: 20 Hz–20 kHzMicrophone: 100 Hz–10 kHzInput sensitivity: -62 dBV/µbar, -42 dBV/Pa +/- 3 dBCable length: 8 feetConnections: USB compatible (1.1 and 2.0)",54.90,GBP,149318,40769172,,GPSMAP® 66s Multisatellite handheld with sensors,"Premium GPS handheld with BirdsEye Satellite Imagery subscription and TopoActive mapsLarge, 3” sunlight-readable colour display for easy viewingMultiple Global Navigation Satellite Systems (GNSS) support to track your travels in more challenging environments than GPS alone, plus three-axis compass and barometric altimeterAccess to BirdsEye satellite imagery with direct-to-device downloads and no annual subscription, and preloaded TopoActive European mapsExpanded wireless connectivity supports Active Weather for up-to-date forecasts and animated weather radar, and Geocaching Live for mobile syncing and updatesCompatible with Garmin Explore™website and app to help you manage tracks, routes and waypoints, and review statistics from the fieldLED flashlight function plus up to 16 hours of battery life in GPS mode and 1 week in expedition mode for fewer chargesRead MoreNavigate your next outdoor adventure with the GPSMAP 66 series. Whether you’re hiking, mountain biking, climbing, geocaching, kayaking or working in outdoor environments, you can explore more with this iconic, rugged handheld with a 3” colour display. It features access to BirdsEye Satellite Imagery subscription with direct-to-device downloads to help you find your way, plus preloaded TopoActive Europeanmaps on GPSMAP 66st. And it offers multi-satellite support as well as wireless connectivity for Active Weather, direct downloads and Garmin Explore compatibility.Get your bearingsIn addition to multi-GNSS support, the GPSMAP 66 series provides ABC (altimeter, barometer and compass) sensor capabilities to track your journey. The built-in altimeter provides elevation data to accurately monitor ascent and descent, while the barometer can be used to predict weather changes by showing short-term trends in air pressure. The three-axis electronic compass keeps your bearing whether you’re moving or not. See where you're headedGet a better picture of your location with high-resolution photo-realistic views of your route, thanks to direct-to-device downloads of BirdsEye satellite imagery —without an annual subscription. You’ll see a true representation of your surroundings to find trails, trailheads and clearings for campsites, to find parks and parking for geocaching, and even to create waypoints based on landmarks.Plus, GPSMAP 66st comes preloaded with TopoActive European maps. You’ll see every hill and valley, with more detail than ever —including terrain contours, topographic elevations, summits, parks, coastlines, rivers, lakes and geographical points. Stay tuned to conditionsYou’ll always stay informed of weather conditions when you pair your GPSMAP 66 series device via Bluetooth®to acompatible smartphone. Receive Active Weather updates for real-time forecast information, including predictive maps for temperature, wind, precipitation and clouds. It also provides live weather radar so you’re aware of inclement weather that can affect your outdoor adventures. Find your cacheGPSMAP 66s and GPSMAP 66st devices make it easier than ever to enjoy your geocaching experience. Set it to automatically update with all the latest caches fromGeocaching Live, including cache descriptions, logs and hints. With a Wi-Fi®connection or throughGarmin Connect™on a compatible smartphone, you’ll avoid manually entering coordinates or printing out cache details on paper — and each find will automatically upload to yourGeocaching.comprofile.    Explore with GarminEven when you’re offline and have no mobile connection, the GPSMAP 66 series pairs with theGarmin Explore mobile appto let you plan, review and sync data, including waypoints, routes and tracks.Plus, you can review completed activities while still in the field, even when you’re off the grid. Once you’re home again, plan for future trips and review previous activities from theGarmin Explore website.   Utility in adverse environmentsBe prepared for the most extreme adventures. The GPSMAP 66 series offers up to 16 hours of battery life in GPS mode and 1 week in expedition mode (with two AA batteries) for fewer charges. It provides an LED flashlight and SOS beacon that can be used to signal for help. It’s built to military standards for thermal, shock and water performance (MIL-STD-810G), and it’s even compatible with night vision goggles.    The Bluetooth®word mark and logos are registered trademarks owned by Bluetooth SIG, Inc. and any use of such marks by Garmin is under license. Wi-Fi®is a registered trademark of the Wi-Fi Alliance.AVAILABLE ACCESSORIESAdd to WishlistAC Adapter Cable€24.99Add to cartOut of stockAdd to WishlistHigh-speed Multi-charger€22.00Read moreAdd to WishlistUSB Power Adapter€24.99Add to cartAdd to Wishlisttempe™€29.99Add to cartAdd to WishlistHRM-Dual™€79.99Add to cartAdd to WishlistHRM-Pro™€129.99Add to cartAdd to WishlistCadence Sensor 2€47.00Add to cartAdd to WishlistSpeed Sensor 2€47.00Add to cartAdd to WishlistBackpack Tether€24.99Add to cartAdd to WishlistFixed Mount For Handhelds€28.99Add to cartAdd to WishlistMount for Bike/Golf Trolley/Golf Buggy€12.50Add to cartAdd to WishlistQuick Release Lanyard€14.99Add to cartAdd to WishlistReplacement Magnets & Cable Ties for GSC10€12.00Add to cartAdd to WishlistSwivel Belt Clip€10.00Add to cartOut of stockAdd to WishlistUniversal Carrying Case€19.00Read more",399.99,EUR,1713656,32308545#40769172,0,True,False,,,,,,
1498,21521091,,"High Roller II Tire - 29 x 2.3, Tubeless, Folding, Black, Dual, EXO",,59.00,USD,1496586,79821099,Maxxis,"Maxxis Maxxis, High Roller II, Tire, 27.5''x2.30, Folding, Tubeless Ready, Dual, EXO, 60TPI, Black",,88.00,CAD,627344,21521091#79821099,0,True,False,,,,,,
1499,60571140,Gigabyte,Gigabyte GeForce GTX 1650 Super OC,"The Gigabyte GeForce GTX 1650 Super OC has 4 GB Vram. Its boost clock is set to 1740 MHz, its memory clock is at 12000 MHz.",159.99,USD,1349881,61120002,,Gigabyte GeForce GTX 1650 4GB D6 OC Graphics Card,"GTX 1650, 4GB GDDR6, 1635MHz Boost Clock, Single Fan Cooling",,,213319,60571140#61120002,0,True,False,,,,,,
1500,69674916,TAG Heuer,TAG Heuer Tag Monaco with Heuer Calibre 02 (newest model listed at $6800),Reference number CBL2111.FC6453 Steel Automatic Year 2020 Watch with original box Watch with original papers 39mm,5400,USD,2454132,89928975,,Tag Heuer Monaco watch on leather strap,,5250,GBP,2454132,69674916#89928975,1,False,True,,,,,,
1501,87998765,,Sandisk Extreme Pro 64GB CFast 2.0,"Designed in parallel with leading-edge camera manufacturers, the SanDisk Extreme PROCFast2.0 memory card offers more than twice the shot speed of today's fastest memory cards. As the next generation CFast 2.0 memory card, it delivers the speed and capacity professionals need for Full HD recording specifications, including high-definition 4K video recording. Next level write speeds help you keep up with the new generation of professional cameras and camcorders, while data transfer speeds of up to 515MB/smake your post-production workflow more efficient. And capacities of up to 128GBgive you plenty of room for large RAW image files and the high-quality video that broadcast and cinema demands.For new-generation, high performance cameras and camcorders based on CFast2.0 technologyExtreme recording and shot speed up to 440MB/sfor 128GB and 240MB/sfor 64GBReady to shoot cinema-quality 4K video (4096x2160p)Built for broadcast, cinema, and photography professionalsUnprecedented transfer speeds of up to 515MB/sDesigned in parallel with leading-edge camera manufacturers","4,660.00",ZAR,1013997,74492096,,"Corsair Vengeance LPX, 32GB, 32 GB, DDR4, 2666 MHz, Heatsink, Black, 3.2 cm",,135.49,EUR,66884,87998765#74492096,0,False,False,,,,,,
1502,69912633,Corsair,"CORSAIR Crystal Series 680X RGB High Airflow Tempered Glass ATX Smart Case, White","E-ATX (and Below), 7+2 Expansion Slots, Tempered Glass, Watercooling Support, GPU up to 330mm, CPU up to 180mm, 1 x USB Type-C, 2 x USB 3.0",230.89,GBP,28019,43719745,,Super Ubiquinol Coq10 W/ Enhanced Mitochondrial Support 100 Mg,,38.99,USD,187912,69912633#43719745,0,False,False,,,,,,
1503,14608528,,"TV LG 32\"" LED HD READY 32LK510BPLD","TV LG 32\"" LED HD READY/ 32LK510BPLD/ 10W/ DVB-T2/C/S2/ HDMI/ USB",158.0139,EUR,516066,59599861,,TV LED LG 32LK510BPLD - 32'/81.28CM- HD 1366X768-DVB-AUDIO 10W-USB-2XHDMI-VIRTUAL SURROUND - A+,TV LED LG 32LK510BPLD - 32'/81.28CM - HD 1366X768 - 300HZ PMI - DVB-T2/C/S2 - AUDIO 10W - USB - 2XHDMI - VIRTUAL SURROUND - EFICIENCIA ENERGÉTICA A+,185,EUR,516066,14608528#59599861,1,False,True,,,,,,
1504,73834318,,Canon PGI29 Light Grey Lucia Ink,Canon PGI29 Light Grey Lucia Ink,24.52,GBP,1545110,44507402,Canon,"Canon PGI-72 Ink Cartridge - Photo Black, Photo Cyan, Photo Magenta, Grey",Inkjet - 1640 Page - 5 / Pack,56.56,GBP,1769614,73834318#44507402,0,True,False,,,,,,
1505,76664455,Shimano,Shimano SM-SH11 SPD-SL Cleat Set Floating,"The Shimano SM-SH11 SPD-SL Floating Cleat Set are some of our most popular selling SPDSL cleats. The durable, non-slip rubber tips make it easier to walk in.Features• nylon resin cleats• 6 degree float type• non-slip rubber tips to enable easy walking",26.99,AUD,532781,55789763,,Shimano SM-SH10 Fixed Mode SPD-SL Cleats,POWER TO THE PEDAL - POWER TRANSFER EFFICIENCYSPD-SL is the road-specific refinement of the system. This pedal platform was designed specifically for the needs of world-class road racers. The seamless pedal-and-cleat interface provides a more efficient power transfer under the extreme pedaling loads encountered in race competitions.FEATURESNylon resin cleatsNon-slip rubber tips for easy walking,39.99,CAD,431550,76664455#55789763,0,True,False,,,,,,
1506,42999670,,TP-Link TL-WR841N N300 Wireless N Router 2.4GHz (300Mbps) 4x100Mbps LAN 1x100Mbps WAN 802.11bgn 2x5dBi antennas ~TL-WR843N,"TP-LINK TL-WR841N 300 Mbps WIRELESS ROUTER Highlights:300Mbps wireless speed ideal for interruption sensitive applications like HD video streamingTwo antennas greatly increase the wireless robustness and stabilityEasy wireless security encryption at a push of WPS buttonIP based bandwidth control allows administrators to determine how much bandwidth is allotted to each PCWhat This Product Does 300Mbps Wireless N Router TL-WR841N is a combined wired/wireless network connection device designed specifically for small business and home office networking requirements. TL-WR841N’s exceptional and advanced wireless performance make it ideal for streaming HD video, making VoIP and online gaming. Also, WPS button on the sleek and fashionable exterior ensures WPA2 encryptions, preventing the network from outside intrusions. Wireless N Speed & Range Complying with the IEEE 802.11n standard, TL-WR841N can establish a wireless network and get up to 15X the speed and 5X the range of conventional 11g products. Also, with transmission rates up to 300Mbps.It shows more excellent abilities of mitigating data loss over long distances and through obstacles in a small office or a large apartment, even in a steel-and-concrete building. Above all, you could easily pick up the wireless network during long-distance connection where legacy 11g products may not! Which also means, the router has the speed to work smoothly with almost any bandwidth intensive application including VoIP, HD streaming, or online gaming, without the lag.WPA / WPA2 Encryptions - Advanced Security As for the security of WI-FI connection, WEP encryption has been no longer the strongest and safest guards for outside threats. TL-WR841N provides WPA/WPA2 encryptions (Both Personal and Enterprises) that are created by the WI-FI Alliance industry group, promoting interpretabilities and security for WLAN. WPS - One Button Security The TL-WR841N features Wi-Fi Protected Setup™ (WPS) that allows users to almost instantly setup their security simply by pressing the ""WPS"" button automatically establishing a WPA2 secure connection, which is more security compared with WEP encryptions. Not only is this faster than normal security setups but more convenient in that you don’t need to remember a password! IP QoS－Controlled Bandwidth Allocation The speed of your wireless network is extremely temperamental, and can be due to indiscriminate users or applications hogging all the bandwidth. TP-LINK's TL-WR940N supports IP QoS (Quality of Service) function, which offers optimum utilization of bandwidth through the use of bandwidth congestion control. This means that users of small networks will enjoy bandwidth allocation specifically for them, preventing non-critical wireless usage from degrading network performance.Easy Setup The device comes with a CD with an Easy Setup Assistant that leads you through the setup process step-by-step, and even helps with wireless network settings and security configurations, which is convenient to the users, especially for novice users.TP-LINK TL-WR841N 300 Mbps WIRELESS ROUTERHARDWARE FEATURESInterface4 10/100Mbps LAN PORTS1 10/100Mbps WAN PORTButtonWPS/Reset ButtonWi-Fi On/Off ButtonPower On/Off ButtonExternal Power Supply9VDC / 0.6AWireless StandardsIEEE 802.11n, IEEE 802.11g, IEEE 802.11bAntenna2*5dBi Fixed Omni Directional AntennaDimensions ( W x D x H )7.6 x 5.1 x 1.3 in.(192 x 130 x 33 mm)WIRELESS FEATURESFrequency2.4-2.4835GHzSignal Rate11n: Up to 300Mbps(dynamic)11g: Up to 54Mbps(dynamic)11b: Up to 11Mbps(dynamic)Reception Sensitivity270M: -68dBm@10% PER130M: -68dBm@10% PER108M: -68dBm@10% PER54M: -68dBm@10% PER11M: -85dBm@8% PER6M: -88dBm@10% PER1M: -90dBm@8% PERTransmit PowerCE:<20dBm(2.4GHz)FCC:<30dBmWireless FunctionsEnable/Disable Wireless Radio, WDS Bridge, WMM, Wireless StatisticsWireless Security64/128/152-bit WEP / WPA / WPA2,WPA-PSK / WPA2-PSKSOFTWARE FEATURESWAN TypeDynamic IP/Static IP/PPPoE/PPTP/L2TP/BigPondDHCPServer, Client, DHCP Client List,Address ReservationQuality of ServiceWMM, Bandwidth ControlPort ForwardingVirtual Server,Port Triggering, UPnP, DMZDynamic DNSDynDns, Comexe, NO-IPVPN Pass-ThroughPPTP, L2TP, IPSec (ESP Head)Access ControlParental Control, Local Management Control, Host List, Access Schedule, Rule ManagementFirewall SecurityDoS, SPI FirewallIP Address Filter/MAC Address Filter/Domain FilterIP and MAC Address BindingManagementAccess ControlLocal ManagementRemote ManagementOTHERSCertificationCE, FCC, RoHSPackage ContentsWireless N Rotuer TL-WR841NPower supply unitResource CDQuick Installation GuideSystem RequirementsMicrosoft® Windows® 98SE, NT, 2000, XP, Vista™ or Windows 7, MAC® OS, NetWare®, UNIX® or Linux.EnvironmentOperating Temperature: 0℃~40℃ (32℉~104℉)Storage Temperature: -40℃~70℃ (-40℉~158℉)Operating Humidity: 10%~90% non-condensingStorage Humidity: 5%~90% non-condensingWeight: 2 Kg",46.41,AUD,328173,17319505,,FUJIFILM Fujinon XF 56mm f/1.2 R APD Lens,"The FUJIFILM Fujinon XF 56mm f/1.2 R APD Lens features a unique optical design, flattering portrait-length field of view, and an especially fast f/1.2 maximum aperture. Differentiating itself from FUJIFILM's other XF 56mm f/1.2 lens, this APD version incorporates an apodization filter to produce an aesthetically-pleasing out-of-focus quality to suit selective focus applications. Complementing the unique bokeh-related attributes of the lens is an equally sophisticated optical design, which features both aspherical and extra-low dispersion elements to help reduce a variety of aberrations, color fringing, and distortion. A Super EBC coating is used, too, to reduce flare and ghosting for improved contrast and color accuracy in bright and backlit conditions. Additionally, this lens also features an internal focusing mechanism for quick focusing performance along with a rounded seven-blade diaphragm to further contribute to a pleasing bokeh quality. Key Features Prime portrait-length lens is designed for APS-C-format Fujifilm X-mount mirrorless cameras and provides an 85mm equivalent focal length. Especially bright f/1.2 maximum aperture excels in low-light conditions and also offers notable control over depth of field for using selective focus techniques. Signified by the APD designation, this lens incorporates an apodization filter in order to produce controllable and aesthetically-pleasing bokeh, which is characterized by sharp main subjects, tremendously blurred background, and an overall three-dimensional quality. Since the apodization filter performs best at wider aperture values, a 3-stop ND filter is built into the lens to aid in controlling exposure. Using two separate sets of aperture values, the red series of numbers indicates the effective aperture value as it relates to depth of field. The standard white set of numbers indicates the actual f/stop number, and the difference between these two sets of numbers indicates the effectiveness of the filter. One double-sided aspherical element limits distortion and spherical aberration in order to realize greater sharpness and accurate rendering. Two extra-low dispersion elements reduce color fringing and chromatic aberrations in order to provide greater clarity and color accuracy. Super EBC coating has been applied to individual elements to reduce lens flare and ghosting for improved contrast and color fidelity when working in strong lighting conditions. Internal focusing design affords fast and quiet autofocus performance that benefits both stills and video applications. Rounded seven-blade diaphragm contributes to a pleasing out-of-focus quality to benefit the use of selective focus and shallow depth of field techniques.",1499.95,USD,32010,42999670#17319505,0,False,False,,,,,,
1507,42940635,LG,"LG 32UK550-B, 80,01 cm (31,5 Zoll), UHD/4K, 60Hz,...",,3.0878E2,EUR,3885531,1645016,,"SAMSUNG 50\"" 4K UHD Smart QLED TV (QN50Q60T)",Quantum DotDual LEDMultiple Voice AssistantsQuantum Processor 4K,849.99,CAD,1627512,42940635#1645016,0,True,False,,,,,,
1508,42516046,TP-Link,TP-Link EAP225 Outdoor Access Point,,949,SEK,233795,75910021,,TP-LINK - 300Mbps Access Point,TP-LINK 300Mbps Access Point (EAP110) - Hastighet: 300Mbps - Type: Aksesspunkt,551.00,NOK,2124537,42516046#75910021,0,True,False,,,,,,
1509,25868275,,Lexmark C540H1MG Style Magenta Compatible Toner,"Lexmark C540H1MG Style Magenta Compatible Toner. Low Cost, High Quality Compatible Inks & Toners from LaserInk",25.99,GBP,251799,3565136,,"Lexmark C54x, X54x Magenta High Yield Return Programme Toner Cartridge (2K)",,212.00,BGN,251799,25868275#3565136,1,False,True,,,,,,
